X_POS,Y_POS,Z_POS,width,length,angle,I1_x,I1_y,I1_z,I2_x,I2_y,I2_z,I3_x,I3_y,I3_z,I4_x,I4_y,I4_z,
0.551641638,1.427461801,67.31230255,67.7656054,68.49493069,95.19588587,-9.930011551,-0.324054203,1.091413626,0.388287615,8.426523201,0.073163237,8.863935364,0.613567789,-0.363828105,-0.550223519,-8.981654198,1.015897328,
0.963671696,0.400771835,72.92022989,67.73464102,68.69603247,25.41872613,-10.14710083,-0.014686874,0.82249167,0.093825462,8.516405155,0.18273639,9.104160458,0.030438327,-0.651903039,0.180397442,-8.492919759,0.127428377,
-0.131540996,-0.022320737,67.3094894,67.81102413,68.40900177,22.35102022,-9.712227244,0.112247964,0.780782397,-0.050650636,8.523600476,0.417889818,8.87787511,0.445297904,0.709528419,0.03559151,-8.771773968,-0.392614776,
-0.497314505,1.01405011,56.15582609,67.66769261,68.44648737,25.22250149,-9.81423373,-0.265885631,1.160503547,-0.092058113,8.495886607,0.466871425,9.070470042,-0.462853072,0.778806346,0.043519142,-8.792291541,1.081219339,
-0.131609663,-0.000145296,61.2375162,67.70719761,68.66860956,22.49807436,-9.692906856,0.011133534,0.748030769,-0.159340113,8.52943037,0.524769225,8.784921128,0.008323672,0.574109338,-0.257562074,-8.509722118,0.538362566,
0.933069282,0.384335407,72.91952472,67.99623675,68.50850386,24.31740353,-9.692468659,0.302304753,0.821832276,0.380772537,8.78236732,0.093079077,8.445508333,0.191688139,-0.19110813,0.574194986,-8.975645006,-0.44943795,
1.045217259,1.601206257,61.17366558,68.018897,68.44504923,24.45072971,-9.967127884,-0.170940285,1.170365488,0.197804529,8.783291687,0.267285307,8.657733545,0.399608623,0.274279965,-0.267261845,-9.095608926,1.008624046,
1.462828818,0.588667447,66.49762034,68.00213332,68.74619288,23.21485566,-10.15327568,-0.039987464,1.025437737,-0.392741591,8.824859023,0.391624738,8.874811066,0.015800828,-0.047259684,-0.43680036,-8.785544543,0.319570701,
-0.108514023,0.00025415,91.85036303,67.93762678,68.26430125,89.82871896,-9.459361537,-0.086240223,-0.180893485,0.346932178,8.875502617,-0.852190701,9.06729453,-0.018178036,-0.963020675,0.482710629,-8.919664351,-0.877561676,
-0.500264441,1.074366239,79.18568021,67.99238152,68.32619137,106.384024,-9.293591683,-0.120958434,0.236119722,0.302391172,8.948316414,-0.970208057,8.8797882,0.065146457,-0.703226259,-0.708141444,-8.798216223,0.662659443,
-0.10547296,0.012693757,85.37661669,67.99248642,68.39424414,87.45885273,-9.44162107,-0.005214355,-0.077519837,0.305839187,9.211542752,-0.792265184,8.904095872,0.270283982,-1.060198792,-0.039689551,-8.730549634,-0.26623347,
-1.180846836,-0.401305026,79.18851765,67.93404621,68.28161234,24.03405739,-9.459420511,-0.012478138,-0.21269176,-0.638669453,8.770681523,-0.850149469,8.71587776,-0.143287001,0.851527648,-0.69027521,-8.834253083,-0.767270496,
-1.543462676,0.679593846,67.31335406,67.95181031,68.29514832,85.93781785,-9.324687534,-0.111021092,-0.032216172,-0.638396608,8.744831609,-0.52593031,8.869826394,-0.051986636,1.019024172,0.175074877,-8.925752054,0.882156286,
-1.179962817,-0.379747335,72.9210787,68.01060671,68.57225079,24.28491297,-9.363298452,0.037272344,-0.142809681,-0.108456692,8.971718205,-0.468105767,8.680508296,-0.184444397,0.729644709,0.154146142,-8.812738902,0.210018262,
-0.127416496,0.000800753,85.37734378,68.07879156,68.24778838,89.43845043,-9.48597521,-0.039927741,-0.165067316,-0.27792541,8.933502463,-0.594491657,8.712628055,0.133665267,-0.360842146,-0.150617089,-8.940722435,-0.624764792,
-0.520237623,1.093551219,72.92135288,68.21861309,68.27842087,107.3355194,-9.600994527,0.014629693,0.139304804,-0.207537068,9.050628198,-0.593485959,8.611422902,0.009244063,0.109882769,-0.328883511,-9.019727633,0.665386259,
-0.125474934,0.020597249,78.90155915,68.2223968,68.43718285,92.07756749,-9.455097242,-0.086103211,-0.091723037,-0.091516568,9.34426422,-0.734057481,8.623564485,-0.133989879,-0.093357593,0.097038285,-8.918321963,-0.137373212,
0.489193033,-1.604602898,78.83046754,67.93895716,68.3034634,108.5003703,-9.334434184,0.04451156,0.344380181,-0.764834256,8.847189705,0.616074946,8.89124135,-0.051470325,-0.848289151,0.359852085,-8.936218208,-0.844552405,
-0.086064241,-0.003874839,67.31102934,67.89166636,68.26492543,108.5825922,-9.485509539,-0.011294379,0.483540879,-0.671111458,8.696027842,0.97298857,8.732188548,0.135172271,-0.557376227,-0.628884635,-8.695176891,1.061661209,
0.496426695,-1.596199676,72.66386191,68.01779789,68.45658751,108.3843976,-9.378703333,-0.003620485,0.335263551,-0.351290125,9.073243183,0.54193389,8.726615125,0.058412516,-0.626738847,0.171249471,-8.794708127,-0.100320121,
-0.774259782,-1.457883798,67.31300676,67.95854706,68.24450964,97.72161475,-9.338689416,-0.011297125,-0.013464367,0.090004336,8.876041703,0.89797813,8.944435046,0.007130583,1.007973015,-0.674023706,-8.773796292,-0.607030627,
-1.124898739,-0.374942217,56.15669258,67.94991392,68.23489374,107.3935583,-9.390490037,-0.038142601,0.386418349,0.32142299,8.847704573,0.820746365,9.008909166,0.037272162,1.15896748,0.212391016,-8.878848595,0.862835206,
-0.773810511,-1.433093634,61.24282996,68.03566498,68.45240349,97.24252319,-9.41907838,-0.162907069,0.462713534,0.128180382,9.14570928,0.709274807,8.985126933,-0.070875655,1.171298428,-0.276029312,-8.814393889,0.383776743,
0.27759316,-1.093205395,72.92127417,68.22630114,68.28713221,107.5866654,-9.577614855,-0.000517364,0.165975114,-0.235357484,9.066325969,0.679544341,8.632927566,-0.048015898,0.036370123,-0.08921052,-9.009743238,-0.53621532,
-0.111805018,-0.001135464,61.24002764,68.17860741,68.25178713,108.7281017,-9.417006038,-0.068866322,0.510197767,-0.189148424,8.894024372,0.624041469,8.556928708,0.030208914,0.4623326,-0.173704152,-8.803011165,0.605242401,
0.279956716,-1.074490915,66.65447599,68.19632716,68.42876286,107.9130423,-9.469393561,-0.157670396,0.342428778,0.181677619,9.356535289,0.668774928,8.660339239,-0.125020586,0.215834608,-0.054156454,-8.826510657,0.26942485,
-0.107302749,-0.008845579,85.3759091,67.96733755,68.39207978,91.91262243,-9.487714696,0.144022612,-0.145130516,-0.098736196,8.757297803,-0.2644633,8.954831782,-0.239980929,-1.131373707,0.244829853,-9.237375912,-0.750003765,
-0.496186015,1.068128544,72.91986317,68.04235167,68.47924656,106.1369444,-9.427400835,0.068606147,0.284232027,-0.074970014,8.807206082,-0.074931858,8.747510009,-0.03758268,-0.659906363,-0.321818094,-9.067399629,0.587153566,
-0.096569596,-0.001106653,78.90199716,68.02935929,68.73600096,89.38708967,-9.737587103,-0.050255151,0.262192951,-0.008149533,8.697441298,-0.262245604,9.074037422,-0.009127407,-0.72879217,0.139272304,-8.729069121,-0.238588429,
-1.18579149,-0.41584266,72.92088106,67.97159952,68.52536387,24.89384165,-9.378126611,0.106558152,-0.123729057,-0.089244894,8.807496384,0.278139943,8.675280147,0.224322874,0.698858664,-0.013666449,-8.999285694,-0.467588447,
-1.547642429,0.661343904,61.24290705,68.02265925,68.47791476,85.36639182,-9.399175476,0.21271547,0.331009254,-0.185998501,8.810452071,0.360875406,8.921725276,0.040899966,1.177698598,0.215673746,-9.165759716,0.733150021,
-1.186766638,-0.400217723,66.65485962,67.98643059,68.71539158,24.72703742,-9.713294577,-0.035279836,-0.031135742,0.10689174,8.717076815,0.366198835,9.109546549,-0.033679429,0.711374666,0.157328041,-8.726515956,0.409269051,
-0.123592844,-0.02263625,78.90177114,68.23500676,68.4258656,89.3433656,-9.493520307,0.050152496,-0.106188198,0.114655548,8.890281474,-0.102299313,8.619129238,0.126334784,-0.077327396,-0.119997045,-9.438643038,-0.816967788,
-0.516560568,1.070980641,66.65467992,68.21062512,68.43566269,106.5963512,-9.505434621,0.155161268,0.309191212,0.047996162,8.817631129,0.305332218,8.669337923,0.111357967,0.127750138,0.207979686,-9.425840337,0.674567828,
-0.122037124,0.000375738,72.42827757,68.22013516,68.70733113,90.89898382,-9.97902637,-0.04753672,0.127413726,-0.055779903,8.76482344,0.043899589,9.051384103,0.030932255,0.107400592,-0.124479133,-8.738460228,0.020906642,
